Department ID,Department-Division,PCN,Position Title,FLSA Status,Initial Hire Date,Date in Title,Salary,Years Approx
HSD,HSD 401 Child Services,B.001594.2     ,Family Services Specialist III,,09/01/1997,11/01/2001,$75136.62,16.594520547945205
HSD,HSD 401 Child Services,B.000868.2     ,Family Services Specialist III,,12/19/1983,04/01/2006,$81078.40,12.178082191780822
HSD,HSD 001 Central Administration,B.003137,Finance Officer,,03/22/2016,03/22/2016,$73623.16,2.197260273972603
HSD,HSD 402 Benefit Program,B.002915,Financial Services Administrator,,05/22/2016,05/22/2016,$101749.96,2.03013698630137
HSD,HSD 003 Reimbursements,B.005548.2     ,Financial Specialist,,09/01/2000,07/22/2016,$48231.30,1.8630136986301369
HSD,HSD 003 Reimbursements,B.004688.1     ,Financial Specialist,,09/03/1985,03/16/2007,$56281.16,11.221917808219178
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006055.1     ,Food Service Assistant,,10/07/2016,10/07/2016,$26462.80,1.652054794520548
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006034.1     ,Food Service Assistant,,01/16/2005,10/01/2006,$30856.02,11.676712328767124
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006033.1     ,Food Service Assistant,,02/01/2005,02/01/2005,$31170.62,13.33972602739726
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006053.1     ,Food Service Assistant,,10/01/2004,10/01/2004,$31170.62,13.676712328767124
HSD,HSD 216 West Neck ICF Side B,B.006629.2     ,Food Service Assistant-Client Care,,12/07/2015,12/07/2015,$29151.46,2.4876712328767123
HSD,HSD 214 West Neck ICF Side A,B.006628.1     ,Food Service Assistant-Client Care,,11/01/2007,01/07/2016,$30630.60,2.4027397260273973
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006031,Food Service Supervisor,,09/16/2004,09/16/2004,$45131.32,13.717808219178082
HSD,HSD 401 Child Services,B.003181.1     ,Human Services Supervisor I,,06/08/2017,05/25/2017,$61266.72,1.021917808219178
HSD,HSD 401 Child Services,B.002049.1     ,Human Services Supervisor I,,04/13/2017,04/13/2017,$63644.80,1.1369863013698631
HSD,HSD 401 Child Services,B.004342.1     ,Human Services Supervisor I,,06/22/2014,11/07/2015,$64273.82,2.56986301369863
HSD,HSD 401 Child Services,B.000322.1     ,Human Services Supervisor I,,03/16/2007,09/07/2015,$68727.10,2.736986301369863
HSD,HSD 401 Child Services,B.003410.2     ,Human Services Supervisor I,,01/01/2007,02/16/2014,$68882.58,4.293150684931507
HSD,HSD 401 Child Services,B.005940.2     ,Human Services Supervisor I,,05/01/2013,04/01/2014,$68882.58,4.1726027397260275
HSD,HSD 403 Employment Services,B.003984.1     ,Human Services Supervisor I,,11/16/2010,04/01/2013,$69041.70,5.1726027397260275
HSD,HSD 401 Child Services,B.004568.1     ,Human Services Supervisor I,,07/01/1999,11/07/2016,$69757.48,1.5671232876712329
HSD,HSD 403 Employment Services,B.004096.2     ,Human Services Supervisor I,,10/16/2004,09/22/2014,$70024.24,3.695890410958904
HSD,HSD 401 Child Services,B.007023,Human Services Supervisor I,,11/01/1995,10/07/2015,$71518.20,2.654794520547945
HSD,HSD 004 Quality Assurance,B.001142.1     ,Human Services Supervisor I,,05/22/2016,05/22/2016,$76023.22,2.03013698630137
HSD,HSD 401 Child Services,B.000809.1     ,Human Services Supervisor I,,08/16/1998,08/16/2011,$79499.68,6.8
HSD,HSD 403 Employment Services,B.002689.1     ,Human Services Supervisor I,,10/16/2001,09/01/2011,$79499.68,6.756164383561644
HSD,HSD 401 Child Services,B.004392.1     ,Human Services Supervisor I,,05/22/2015,05/22/2015,$79499.68,3.032876712328767
HSD,HSD 403 Employment Services,B.004393.1     ,Human Services Supervisor I,,01/04/1999,09/01/2011,$79499.68,6.756164383561644
HSD,HSD 403 Employment Services,B.006540.1     ,Human Services Supervisor I,,09/05/1989,09/01/2011,$79499.68,6.756164383561644
HSD,HSD 405 Adult Services,B.004602.2     ,Human Services Supervisor I,,09/16/2002,06/01/2008,$79500.72,10.008219178082191
HSD,HSD 401 Child Services,B.003264.1     ,Human Services Supervisor I,,06/16/2007,06/16/2007,$79501.76,10.96986301369863
HSD,HSD 401 Child Services,B.003465.1     ,Human Services Supervisor I,,07/01/2006,07/01/2006,$79501.76,11.92876712328767
HSD,HSD 401 Child Services,B.006094.1     ,Human Services Supervisor I,,07/11/1994,12/16/2012,$79503.58,5.463013698630137
HSD,HSD 401 Child Services,B.001222.1     ,Human Services Supervisor I,,03/20/1986,11/07/2015,$84539.52,2.56986301369863
HSD,HSD 401 Child Services,B.000909.2     ,Human Services Supervisor I,,07/16/1975,11/16/2005,$94036.80,12.550684931506849
HSD,HSD 004 Quality Assurance,B.006201.2     ,Human Services Supervisor II,,10/16/2011,09/07/2014,$79431.82,3.736986301369863
HSD,HSD 401 Child Services,B.006131.2     ,Human Services Supervisor II,,06/16/1994,04/27/2017,$86374.39,1.0986301369863014
HSD,HSD 403 Employment Services,B.002668.1     ,Human Services Supervisor II,,01/04/1999,08/01/2013,$87147.58,4.838356164383562
HSD,HSD 213 Colby Way ICF,B.006950.1     ,ICF Administrator,,05/07/2016,05/07/2016,$81221.92,2.0712328767123287
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.000267,Juvenile Detention Center Administrator,,09/01/2003,09/01/2003,$114823.54,14.761643835616438
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006141,Juvenile Detention Counselor,,11/07/2016,11/07/2016,$41267.20,1.5671232876712329
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006147,Juvenile Detention Counselor,,10/07/2016,10/07/2016,$41267.20,1.652054794520548
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006150,Juvenile Detention Counselor,,10/07/2016,10/07/2016,$41267.20,1.652054794520548
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006151,Juvenile Detention Counselor,,05/25/2017,05/25/2017,$41267.20,1.021917808219178
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.007037,Juvenile Detention Counselor,,10/07/2016,10/07/2016,$41267.20,1.652054794520548
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006129,Juvenile Detention Counselor,,09/22/2015,09/22/2015,$43276.48,2.695890410958904
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006114,Juvenile Detention Counselor,,10/07/2014,10/07/2014,$43378.66,3.654794520547945
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006144,Juvenile Detention Counselor,,11/07/2014,11/07/2014,$43378.66,3.56986301369863
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006145,Juvenile Detention Counselor,,11/07/2014,11/07/2014,$43378.66,3.56986301369863
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006146,Juvenile Detention Counselor,,06/07/2015,06/07/2015,$43378.66,2.989041095890411
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.007034,Juvenile Detention Counselor,,10/07/2014,10/07/2014,$43378.66,3.654794520547945
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.007035,Juvenile Detention Counselor,,10/07/2014,10/07/2014,$43378.66,3.654794520547945
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.007036,Juvenile Detention Counselor,,10/07/2014,10/07/2014,$43378.66,3.654794520547945
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.007038,Juvenile Detention Counselor,,06/07/2015,06/07/2015,$43378.66,2.989041095890411
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006115,Juvenile Detention Counselor,,11/01/2013,11/01/2013,$43587.96,4.586301369863014
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006123,Juvenile Detention Counselor,,10/16/2013,10/16/2013,$43587.96,4.63013698630137
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006136,Juvenile Detention Counselor,,10/16/2013,10/16/2013,$43587.96,4.63013698630137
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006138,Juvenile Detention Counselor,,06/16/2013,06/16/2013,$43693.52,4.964383561643835
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006108,Juvenile Detention Counselor,,07/01/2008,07/01/2008,$45201.52,9.926027397260274
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006104,Juvenile Detention Counselor,,04/16/2005,04/16/2005,$46674.16,13.136986301369863
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006113,Juvenile Detention Counselor,,05/16/2013,05/16/2013,$47410.48,5.049315068493151
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006106,Juvenile Detention Counselor,,06/16/2005,06/16/2005,$48177.74,12.96986301369863
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006112,Juvenile Detention Counselor,,09/16/2004,09/16/2004,$48177.74,13.717808219178082
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006116,Juvenile Detention Counselor,,10/01/2004,10/01/2004,$48177.74,13.676712328767124
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006125,Juvenile Detention Counselor,,09/16/2004,09/16/2004,$48177.74,13.717808219178082
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006148,Juvenile Detention Counselor,,08/23/1995,09/01/2004,$48177.74,13.758904109589041
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006109,Juvenile Detention Counselor,,10/01/2004,10/01/2004,$48178.00,13.676712328767124
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006127,Juvenile Detention Counselor,,10/01/2004,10/01/2004,$48178.00,13.676712328767124
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006135,Juvenile Detention Counselor,,11/16/2004,11/16/2004,$48178.00,13.550684931506849
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006143,Juvenile Detention Counselor,,09/01/2004,09/01/2004,$48178.00,13.758904109589041
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006149,Juvenile Detention Counselor,,10/01/2004,10/01/2004,$48178.00,13.676712328767124
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006119,Juvenile Detention Counselor,,02/01/2005,02/01/2005,$48178.26,13.33972602739726
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006126,Juvenile Detention Counselor,,09/16/2004,09/16/2004,$48178.26,13.717808219178082
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006133,Juvenile Detention Counselor,,11/01/2004,09/16/2004,$48178.26,13.717808219178082
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.003197,Juvenile Detention Counselor,,10/01/2004,10/01/2004,$48178.52,13.676712328767124
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006110,Juvenile Detention Counselor,,09/16/2004,09/16/2004,$48178.52,13.717808219178082
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006117,Juvenile Detention Counselor,,06/01/2003,09/16/2004,$48178.52,13.717808219178082
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006130,Juvenile Detention Counselor,,09/01/2004,09/01/2004,$48178.52,13.758904109589041
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006137,Juvenile Detention Counselor,,10/01/2004,10/01/2004,$48178.52,13.676712328767124
HSD,HSD 501 Virginia Beach Juvenile Detention Center,B.006152,Juvenile Detention Counselor,,10/01/2004,10/01/2004,$48178.52,13.676712328767124
HSD,HSD 001 Central Administration,B.000439.4     ,Media and Communications Coordinator III,,01/07/2016,01/07/2016,$73124.22,2.4027397260273973
HSD,HSD 101 BH Program Support,B.002262,MH/MHS Program Administrator,,08/01/2013,08/01/2013,$101514.40,4.838356164383562
HSD,HSD 211 Kentucky Avenue ICF,B.005871,MH/MR Assistant,,05/25/2017,05/25/2017,$32245.12,1.021917808219178
HSD,HSD 214 West Neck ICF Side A,B.006105.2     ,MH/MR Assistant,,06/08/2017,06/08/2017,$32245.12,0.9835616438356164
HSD,HSD 203 Employment Services,B.006530,MH/MR Assistant,,03/02/2017,03/02/2017,$32245.12,1.252054794520548
HSD,HSD 216 West Neck ICF Side B,B.006627.1     ,MH/MR Assistant,,03/16/2017,03/16/2017,$32245.12,1.2136986301369863
HSD,HSD 204 Skillquest,B.005039,MH/MR Assistant,,12/07/2016,12/07/2016,$32245.20,1.484931506849315
HSD,HSD 207 Supportive Living,B.005307,MH/MR Assistant,,10/07/2016,10/07/2016,$32245.20,1.652054794520548
HSD,HSD 211 Kentucky Avenue ICF,B.005874,MH/MR Assistant,,11/22/2016,11/22/2016,$32245.20,1.526027397260274
HSD,HSD 215 Indian River Road ICF,B.006120.2     ,MH/MR Assistant,,01/05/2017,01/05/2017,$32245.20,1.4054794520547946
HSD,HSD 216 West Neck ICF Side B,B.006608.1     ,MH/MR Assistant,,01/19/2017,01/19/2017,$32245.20,1.367123287671233
HSD,HSD 211 Kentucky Avenue ICF,B.006613.1     ,MH/MR Assistant,,11/07/2016,11/07/2016,$32245.20,1.5671232876712329
HSD,HSD 216 West Neck ICF Side B,B.006623.1     ,MH/MR Assistant,,10/07/2016,10/07/2016,$32245.20,1.652054794520548
HSD,HSD 215 Indian River Road ICF,B.006819,MH/MR Assistant,,07/22/2016,07/22/2016,$32245.20,1.8630136986301369
HSD,HSD 210 Group Homes,B.006229,MH/MR Assistant,,09/22/2016,02/02/2017,$32260.80,1.3287671232876712
HSD,HSD 210 Group Homes,B.005081,MH/MR Assistant,,06/16/2012,05/11/2017,$32661.12,1.0602739726027397
HSD,HSD 210 Group Homes,B.005209,MH/MR Assistant,,02/16/2009,06/22/2016,$32661.20,1.9452054794520548
HSD,HSD 207 Supportive Living,B.005312.1     ,MH/MR Assistant,,10/07/2015,11/07/2016,$32661.20,1.5671232876712329
HSD,HSD 210 Group Homes,B.006230,MH/MR Assistant,,12/01/2012,10/07/2015,$32996.34,2.654794520547945
HSD,HSD 210 Group Homes,B.005298,MH/MR Assistant,,11/22/2015,04/07/2016,$33412.34,2.1534246575342464
HSD,HSD 213 Colby Way ICF,B.006089.3     ,MH/MR Assistant,,05/07/2016,05/07/2016,$33412.34,2.0712328767123287
HSD,HSD 216 West Neck ICF Side B,B.006605.1     ,MH/MR Assistant,,02/07/2016,02/07/2016,$33412.34,2.317808219178082
HSD,HSD 215 Indian River Road ICF,B.006824,MH/MR Assistant,,06/07/2016,06/07/2016,$33412.34,1.9863013698630136
HSD,HSD 215 Indian River Road ICF,B.006825,MH/MR Assistant,,08/01/2013,08/01/2013,$33518.94,4.838356164383562
HSD,HSD 214 West Neck ICF Side A,B.006612,MH/MR Assistant,,09/16/2013,09/16/2013,$33590.96,4.712328767123288
HSD,HSD 207 Supportive Living,B.005208.1     ,MH/MR Assistant,,12/22/2014,12/07/2015,$33808.84,2.4876712328767123
HSD,HSD 213 Colby Way ICF,B.005299,MH/MR Assistant,,10/01/2013,09/22/2015,$33808.84,2.695890410958904
HSD,HSD 211 Kentucky Avenue ICF,B.006087,MH/MR Assistant,,10/07/2015,10/07/2015,$33808.84,2.654794520547945
HSD,HSD 207 Supportive Living,B.006223,MH/MR Assistant,,11/07/2015,11/07/2015,$33808.84,2.56986301369863
HSD,HSD 216 West Neck ICF Side B,B.006604.1     ,MH/MR Assistant,,12/07/2015,12/07/2015,$33808.84,2.4876712328767123
HSD,HSD 215 Indian River Road ICF,B.006821,MH/MR Assistant,,10/22/2015,10/22/2015,$33808.84,2.6136986301369864
HSD,HSD 210 Group Homes,B.005588,MH/MR Assistant,,11/07/2014,11/07/2014,$33911.02,3.56986301369863
HSD,HSD 207 Supportive Living,B.005593,MH/MR Assistant,,11/07/2014,11/07/2014,$33911.02,3.56986301369863
HSD,HSD 207 Supportive Living,B.006219,MH/MR Assistant,,06/22/2015,06/22/2015,$33911.02,2.947945205479452
HSD,HSD 207 Supportive Living,B.006227,MH/MR Assistant,,04/07/2015,04/07/2015,$33911.02,3.1561643835616437
HSD,HSD 214 West Neck ICF Side A,B.006616,MH/MR Assistant,,07/22/2014,07/22/2014,$33911.02,3.8657534246575342
HSD,HSD 207 Supportive Living,B.005045,MH/MR Assistant,,07/16/2013,07/16/2013,$33915.44,4.882191780821918
HSD,HSD 207 Supportive Living,B.005303,MH/MR Assistant,,03/01/2014,03/01/2014,$33915.44,4.257534246575342
HSD,HSD 210 Group Homes,B.005621,MH/MR Assistant,,01/16/2014,01/16/2014,$33915.44,4.3780821917808215
HSD,HSD 216 West Neck ICF Side B,B.006610.1     ,MH/MR Assistant,,10/01/2013,10/01/2013,$33915.44,4.671232876712328
HSD,HSD 214 West Neck ICF Side A,B.006614,MH/MR Assistant,,02/01/2014,02/01/2014,$33915.44,4.3342465753424655
HSD,HSD 216 West Neck ICF Side B,B.006617.1     ,MH/MR Assistant,,01/16/2014,01/16/2014,$33915.44,4.3780821917808215
HSD,HSD 214 West Neck ICF Side A,B.006620,MH/MR Assistant,,03/01/2014,03/01/2014,$33915.44,4.257534246575342
HSD,HSD 216 West Neck ICF Side B,B.006625.1     ,MH/MR Assistant,,10/01/2013,10/01/2013,$33915.44,4.671232876712328
HSD,HSD 215 Indian River Road ICF,B.006818,MH/MR Assistant,,07/16/2013,07/16/2013,$33915.44,4.882191780821918
HSD,HSD 215 Indian River Road ICF,B.006823,MH/MR Assistant,,08/01/2013,08/01/2013,$33915.44,4.838356164383562
HSD,HSD 215 Indian River Road ICF,B.006955,MH/MR Assistant,,10/01/2013,10/01/2013,$33915.44,4.671232876712328
HSD,HSD 215 Indian River Road ICF,B.006813,MH/MR Assistant,,02/01/2014,02/01/2014,$34013.20,4.3342465753424655
HSD,HSD 210 Group Homes,B.005309,MH/MR Assistant,,10/01/2012,10/01/2012,$34246.42,5.671232876712328
HSD,HSD 216 West Neck ICF Side B,B.005873.3     ,MH/MR Assistant,,05/16/2013,05/16/2013,$34246.42,5.049315068493151
HSD,HSD 210 Group Homes,B.006228,MH/MR Assistant,,02/16/2009,05/16/2013,$34246.42,5.049315068493151
HSD,HSD 214 West Neck ICF Side A,B.006619,MH/MR Assistant,,06/16/2013,06/16/2013,$34246.42,4.964383561643835
HSD,HSD 215 Indian River Road ICF,B.006814,MH/MR Assistant,,02/01/2013,02/01/2013,$34246.42,5.3342465753424655
HSD,HSD 215 Indian River Road ICF,B.006815,MH/MR Assistant,,02/01/2013,03/30/2017,$34246.42,1.1753424657534246
HSD,HSD 215 Indian River Road ICF,B.006817,MH/MR Assistant,,07/01/2011,02/16/2013,$34246.42,5.293150684931507
HSD,HSD 215 Indian River Road ICF,B.006956,MH/MR Assistant,,04/01/2013,04/01/2013,$34246.42,5.1726027397260275
HSD,HSD 211 Kentucky Avenue ICF,B.006088,MH/MR Assistant,,03/01/2012,03/01/2012,$34458.06,6.257534246575342
HSD,HSD 216 West Neck ICF Side B,B.006611.1     ,MH/MR Assistant,,10/01/2011,10/01/2011,$34458.06,6.673972602739726
HSD,HSD 207 Supportive Living,B.005301,MH/MR Assistant,,05/16/2011,05/16/2011,$34584.68,7.052054794520548
HSD,HSD 210 Group Homes,B.005316,MH/MR Assistant,,10/01/2010,10/01/2010,$34584.68,7.673972602739726
HSD,HSD 207 Supportive Living,B.006224,MH/MR Assistant,,09/01/2010,09/01/2010,$34584.68,7.756164383561644
HSD,HSD 216 West Neck ICF Side B,B.006602.1     ,MH/MR Assistant,,02/01/2011,02/01/2011,$34584.68,7.336986301369863
HSD,HSD 207 Supportive Living,B.005041,MH/MR Assistant,,09/01/2009,09/01/2009,$35415.12,8.756164383561643
HSD,HSD 210 Group Homes,B.005207,MH/MR Assistant,,02/16/2009,03/16/2010,$35415.12,8.219178082191782
HSD,HSD 211 Kentucky Avenue ICF,B.005315.3     ,MH/MR Assistant,,04/01/2010,04/01/2010,$35415.12,8.175342465753424
HSD,HSD 214 West Neck ICF Side A,B.006621,MH/MR Assistant,,07/16/2009,07/16/2009,$35415.12,8.884931506849314
HSD,HSD 121 PATH,B.006699,MH/MR Assistant,,01/01/2010,01/01/2010,$35415.12,8.421917808219177
HSD,HSD 214 West Neck ICF Side A,B.006603,MH/MR Assistant,,10/01/2007,10/01/2007,$35655.36,10.676712328767124
HSD,HSD 207 Supportive Living,B.005087.1     ,MH/MR Assistant,,02/16/2009,02/16/2009,$35733.62,9.295890410958904
HSD,HSD 214 West Neck ICF Side A,B.006606,MH/MR Assistant,,07/01/2008,07/01/2008,$35733.62,9.926027397260274
HSD,HSD 216 West Neck ICF Side B,B.006607.1     ,MH/MR Assistant,,09/01/2008,09/01/2008,$35733.62,9.756164383561643
HSD,HSD 204 Skillquest,B.005038,MH/MR Assistant,,04/01/2008,04/01/2008,$36051.86,10.175342465753424
HSD,HSD 214 West Neck ICF Side A,B.006609,MH/MR Assistant,,05/01/2008,05/01/2008,$36051.86,10.093150684931507
HSD,HSD 214 West Neck ICF Side A,B.006615,MH/MR Assistant,,02/01/2008,02/01/2008,$36051.86,10.33972602739726
